SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.6900, 18, 0.01270656, -0.04683126, -1.00727403, -1.32823145, 1.37812960, -0.46544358, -8.80453682, 29.21265602, -33.92639923, 3.40225577, -0.42850184, -15.63284492, 0.99028045, -0.02890156, 0.00774024, 0.13582863, -0.02033828, -0.01263068, 0.00907269, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7000, 19, 0.01717315, -0.04159367, -1.00758970, -0.74313915, 3.00622892, -1.38488424, -8.80453682, 29.21265602, -33.92639923, 3.39084768, -0.39156315, -15.64523029, 0.99026847, -0.02884603, 0.00741062, 0.13594604, -0.02427400, -0.01760888, 0.00936892, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7100, 20, 0.02425161, -0.04915589, -1.00598419, -0.50514841, 3.81227779, -1.99399149, -9.03738308, 29.15490723, -34.46137619, 3.38386011, -0.34602073, -15.66308880, 0.99024874, -0.02883866, 0.00701328, 0.13611263, -0.03059122, -0.00991600, 0.00775065, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7200, 21, 0.03038987, -0.04378418, -1.00698221, -0.37095025, 3.85178018, -2.68156719, -9.06648922, 29.55913353, -34.01556015, 3.37757516, -0.29923022, -15.68777657, 0.99022037, -0.02883857, 0.00660769, 0.13633841, -0.03592397, -0.01516224, 0.00873639, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7300, 22, 0.03981636, -0.03717786, -1.00826716, 0.18526821, 4.29396486, -3.43829203, -8.92096043, 29.44364166, -34.25332642, 3.37632203, -0.24705210, -15.71970081, 0.99018198, -0.02888817, 0.00616337, 0.13662779, -0.04447535, -0.02171482, 0.01001374, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7400, 23, 0.04213458, -0.02967346, -1.01336133, 1.02349687, 5.32868910, -4.04949856, -9.35754871, 29.73237610, -34.52081299, 3.38356614, -0.18598723, -15.75703716, 0.99013442, -0.02902180, 0.00565381, 0.13696574, -0.04579429, -0.02928936, 0.01510785, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7500, 24, 0.04558316, -0.02950019, -1.02073598, 1.12839115, 5.53835583, -4.08314085, -9.35754871, 29.73237610, -34.52081299, 3.39221025, -0.12338547, -15.79467106, 0.99008572, -0.02916968, 0.00513282, 0.13730659, -0.04813924, -0.02961945, 0.02248831, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7600, 25, 0.04977429, -0.02961104, -1.02686870, 0.51480740, 4.85514593, -3.83956552, -8.83364201, 29.67462730, -33.74806595, 3.39469504, -0.06755573, -15.83024120, 0.99004084, -0.02925663, 0.00466251, 0.13762817, -0.05130880, -0.02959885, 0.02862439, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7700, 26, 0.05251333, -0.03193777, -1.02840829, -0.03487033, 4.47166777, -4.13909626, -8.48437214, 29.29927444, -34.37220764, 3.39182830, -0.01524264, -15.86883640, 0.98999345, -0.02929328, 0.00421696, 0.13797513, -0.05312176, -0.02724924, 0.03016159, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0600, 27, -0.03122880, -0.13214907, -0.98092139, 1.90055275, 3.27782178, -7.25067759, -9.76502991, 29.96335983, -33.39141464, 2.01443553, 0.83242100, -18.02093315, 0.98746109, -0.01849848, -0.00442047, 0.15671262, 0.04553448, 0.09719028, -0.01836500, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0700, 28, -0.03915713, -0.13339379, -0.98117822, 3.08988190, 5.82756233, -7.51252651, -9.70681858, 29.24152946, -33.71834946, 2.05194402, 0.88795978, -18.09387970, 0.98735011, -0.01890061, -0.00483575, 0.15735061, 0.05425304, 0.09785844, -0.01807617, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0800, 29, -0.04059145, -0.14673632, -0.97816420, 4.91857195, 8.34317684, -7.51559019, -9.70681858, 29.79012299, -33.48058319, 2.10682178, 0.96958220, -18.16592598, 0.98723400, -0.01948875, -0.00545144, 0.15798567, 0.05694965, 0.11036101, -0.02104005, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0900, 30, -0.04767686, -0.16054325, -0.97642291, 6.79827833, 10.63419437, -7.80347824, -9.70681858, 29.79012299, -33.48058319, 2.17987943, 1.07447600, -18.23987770, 0.98710841, -0.02026651, -0.00624136, 0.15864210, 0.06569628, 0.12301987, -0.02271019, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1000, 31, -0.05340463, -0.17932394, -0.97440809, 9.32408905, 14.79221249, -8.14541817, -9.61950111, 29.79012299, -34.01556015, 2.27736092, 1.22163332, -18.31544495, 0.98696917, -0.02131432, -0.00736003, 0.15932140, 0.07368784, 0.14027099, -0.02462278, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1100, 32, -0.05456214, -0.20165013, -0.97033042, 11.33053684, 19.24773407, -9.00827408, -9.82324219, 29.53026009, -33.74806595, 2.39417028, 1.41429126, -18.39754868, 0.98680788, -0.02259382, -0.00884086, 0.16006747, 0.07791745, 0.16067323, -0.02855606, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1200, 33, -0.05134538, -0.21604262, -0.95803094, 13.09469509, 24.37020683, -10.81273174, -9.44486523, 29.50139046, -34.13443756, 2.52720976, 1.65968359, -18.49507141, 0.98660845, -0.02409023, -0.01074782, 0.16095936, 0.07862771, 0.17285532, -0.04066252, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1300, 34, -0.05951101, -0.22565770, -0.94489294, 15.63117218, 29.95072174, -12.98791409, -8.65900707, 29.29927444, -33.89667130, 2.68383241, 1.96226430, -18.61117554, 0.98635983, -0.02587518, -0.01310692, 0.16202769, 0.09169811, 0.17991965, -0.05354039, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1400, 35, -0.08320744, -0.23924045, -0.93399417, 17.72688866, 32.61567307, -14.47099590, -9.29933643, 28.95279694, -34.60998154, 2.86012292, 2.29212952, -18.73990631, 0.98607183, -0.02787414, -0.01566591, 0.16321774, 0.12105394, 0.19054058, -0.06410028, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1500, 36, -0.11514860, -0.23954155, -0.93908840, 16.26249695, 26.31275177, -13.21093845, -9.29933643, 28.95279694, -34.60998154, 3.02230144, 2.55718923, -18.85828781, 0.98580396, -0.02966306, -0.01768538, 0.16431044, 0.15820259, 0.18788195, -0.05864680, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1600, 37, -0.13064130, -0.25094903, -0.91978258, 13.23320007, 12.52126980, -10.61561298, -9.32844257, 28.69293785, -34.40193176, 3.15647984, 2.68136740, -18.95742798, 0.98559666, -0.03101013, -0.01853460, 0.16520922, 0.17679258, 0.19676712, -0.07768106, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1700, 38, -0.13171315, -0.26104307, -0.90838152, 10.28491020, -0.22263353, -8.32592773, -9.15380764, 28.72180748, -34.07500458, 3.26468349, 2.67468262, -19.04046249, 0.98544860, -0.03194448, -0.01829794, 0.16593930, 0.17858338, 0.20485573, -0.08893785, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1800, 39, -0.10831738, -0.26494396, -0.89774501, 8.92012215, -8.97932529, -10.37124348, -9.21201897, 28.54857063, -34.34248734, 3.35546231, 2.58535171, -19.14902878, 0.98528671, -0.03261327, -0.01736721, 0.16686778, 0.15407874, 0.20705150, -0.09952824, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.4900, 40, -0.14959900, 0.28225547, -1.40212798, 11.97522736, -22.02552986, 140.00700378, -7.52387810, 24.41968346, -38.29537964, 11.88057041, -8.41934299, -4.27491093, 0.99154001, -0.10041770, 0.07681106, 0.02940492, 0.00633922, -0.48658353, 0.43376827, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.5000, 41, -0.05342735, 0.20563261, -1.41961265, 5.43058872, -13.59300804, 136.24530029, -6.67980862, 24.70841789, -38.11705399, 11.73622513, -8.83117771, -2.95425320, 0.99168062, -0.09992732, 0.07918906, 0.01769788, -0.09757110, -0.40770966, 0.45195568, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.5100, 42, 0.08484218, 0.12999421, -1.42011905, 3.11118746, -7.01886940, 128.25416565, -5.98126745, 24.91053009, -38.47370911, 11.57031155, -9.15863991, -1.69691551, 0.99174130, -0.09928948, 0.08091161, 0.00663861, -0.24199221, -0.32908237, 0.45282131, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.5200, 43, 0.24210468, 0.12721887, -1.42355442, 4.10602856, 1.49877501, 114.92204285, -5.69020844, 24.41968346, -38.44398499, 11.42664528, -9.37264347, -0.55292475, 0.99173367, -0.09882487, 0.08177249, -0.00334815, -0.40377277, -0.32364592, 0.45645645, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.5300, 44, 0.32438430, 0.14837646, -1.45946753, -2.52998686, 15.98486805, 101.26085663, -4.72971439, 24.47742844, -37.96844864, 11.23137188, -9.41457081, 0.48516366, 0.99180090, -0.09787017, 0.08125770, -0.01222975, -0.48793983, -0.34188226, 0.49209774, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.5400, 45, 0.37403417, 0.11612667, -1.46311164, -12.63310051, 36.60941696, 93.29917908, -4.72971439, 24.47742844, -37.96844864, 10.94256401, -9.23442364, 1.48422730, 0.99203110, -0.09606725, 0.07889394, -0.02052573, -0.53603202, -0.30538672, 0.49464151, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.5500, 46, 0.42215806, 0.08236212, -1.41726267, -20.79808426, 63.02991104, 90.37393188, -4.35133839, 25.25701141, -38.17649841, 10.57461643, -8.78350639, 2.50218964, 0.99243063, -0.09352234, 0.07422540, -0.02873199, -0.57810760, -0.26608270, 0.44673836, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.5600, 47, 0.46040636, 0.04182693, -1.34984648, -32.54873657, 76.79162598, 89.69152069, -2.95425677, 25.48799706, -37.37402725, 10.09663010, -8.18848133, 3.53360081, 0.99291265, -0.08992217, 0.06838026, -0.03691326, -0.60673642, -0.21844736, 0.37651283, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.5700, 48, 0.48994765, 0.00795514, -1.25115645, -43.40607071, 69.70989990, 90.27686310, -2.16839814, 25.74785614, -37.96844864, 9.52216339, -7.65451860, 4.55169392, 0.99332267, -0.08539198, 0.06317713, -0.04502111, -0.62641245, -0.17561617, 0.27480978, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.5800, 49, 0.52664137, -0.01212288, -1.14960325, -51.00070190, 50.90494537, 92.28679657, -1.70270431, 25.69011116, -36.63100052, 8.88182545, -7.29809618, 5.55263758, 0.99356985, -0.08025676, 0.05963637, -0.05311589, -0.65573287, -0.14514574, 0.17052729, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.5900, 50, 0.59432256, -0.05318343, -1.09373343, -56.46451569, 34.29925156, 89.17937469, -1.70270431, 25.69011116, -36.63100052, 8.19929314, -7.08953571, 6.49281311, 0.99368501, -0.07473238, 0.05753040, -0.06079028, -0.71898210, -0.09278131, 0.11233535, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.6000, 51, 0.60810298, -0.12479755, -1.09198940, -64.97057343, 28.30360222, 81.58547211, -0.48025796, 26.32532310, -36.74988937, 7.44553614, -6.91845751, 7.34582996, 0.99377489, -0.06853455, 0.05593545, -0.06771854, -0.72964787, -0.00878933, 0.10844120, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.9000, 52, 0.22121222, -1.30688894, -1.03733802, 50.10484314, -11.64193344, -187.52517700, -6.65070295, 25.05489540, -37.28486633, 12.10161972, -7.90336895, -5.82060099, 0.99115384, -0.10154457, 0.07378210, 0.04311456, -0.36064988, 1.10405982, 0.06811044, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.9100, 53, 0.14163534, -1.24654794, -1.02887225, 25.78693390, -1.30487669, -228.50312805, -7.72761917, 24.79503632, -36.92821121, 12.66087723, -7.42499971, -8.07503414, 0.98985797, -0.10522662, 0.07194270, 0.06271170, -0.27418029, 1.03249490, 0.06109093, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.9200, 54, -0.01527610, -1.14727879, -1.02886164, -2.85296321, 0.78612137, -251.18748474, -9.00827789, 24.39081001, -36.57156754, 12.93947887, -6.85982227, -10.54151630, 0.98827708, -0.10654010, 0.06952747, 0.08440107, -0.10784975, 0.92647719, 0.06135061, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.9300, 55, -0.16476525, -1.07307673, -0.99363881, -22.97564125, -3.11666489, -254.49099731, -9.00827789, 24.39081001, -36.57156754, 12.99742889, -6.31857777, -13.04476166, 0.98635179, -0.10605739, 0.06724031, 0.10649260, 0.05126930, 0.84977388, 0.02552329, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.9400, 56, -0.26655334, -1.01382327, -0.93643117, -29.09317970, -8.73200607, -242.95219421, -10.20161819, 24.44855881, -36.80933380, 12.96166229, -5.85810089, -15.44517231, 0.98408669, -0.10487826, 0.06545965, 0.12762833, 0.16162013, 0.79050088, -0.03264645, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.9500, 57, -0.30681124, -0.91230494, -0.88218707, -21.12275124, -12.44807911, -225.97160339, -11.51138210, 23.46686554, -36.95793915, 12.97278118, -5.47314072, -17.68605614, 0.98149753, -0.10420446, 0.06422088, 0.14724025, 0.20898455, 0.68911731, -0.08766544, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.9600, 58, -0.27407247, -0.76253688, -0.85597086, -2.89843225, -7.95704842, -214.49076843, -13.25773525, 23.95771027, -36.51212311, 13.14049625, -5.06744480, -19.80243874, 0.97854888, -0.10505532, 0.06291842, 0.16567075, 0.18298213, 0.53743124, -0.11409365, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.9700, 59, -0.23179933, -0.60582620, -0.89828348, 11.74582386, 3.53087568, -209.62992859, -13.89806366, 22.91827202, -37.07681656, 13.43138695, -4.55252028, -21.84163857, 0.97526336, -0.10726129, 0.06086847, 0.18344323, 0.14890231, 0.37627304, -0.07147150, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.9800, 60, -0.19327444, -0.48017749, -0.96245062, 13.95563984, 14.28473282, -208.87176514, -14.39286327, 21.70559311, -37.16598892, 13.72063828, -3.92407990, -23.84375191, 0.97170025, -0.10978217, 0.05792009, 0.20097700, 0.12057953, 0.24539731, -0.00686975, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.9900, 61, -0.16261056, -0.41917759, -0.99773633, 12.85073471, 25.69907951, -206.93489075, -14.39286327, 21.70559311, -37.16598892, 13.97129822, -3.17992330, -25.79500771, 0.96791559, -0.11235943, 0.05398191, 0.21817592, 0.10214414, 0.17973560, 0.02871810, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 2.0000, 62, -0.15890668, -0.38638696, -1.03874874, 14.98761082, 28.39217567, -204.41944885, -15.38246346, 19.56896400, -37.07681656, 14.21505547, -2.40743160, -27.71067238, 0.96385258, -0.11511316, 0.04986295, 0.23505494, 0.11191681, 0.14266279, 0.07005122, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 2.0100, 63, -0.21218419, -0.33356887, -1.09338772, 20.75450897, 14.40135288, -201.10311890, -16.08100319, 20.83939171, -37.10654449, 14.49190235, -1.77027309, -29.62443352, 0.95943183, -0.11800513, 0.04705652, 0.25169620, 0.17750025, 0.08531256, 0.12531990, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 2.0200, 64, -0.31469774, -0.23963410, -1.19699299, 22.51290512, -15.61921120, -191.58090210, -16.63401604, 19.88657188, -36.86877823, 14.76915836, -1.43805933, -31.51815033, 0.95479268, -0.12030783, 0.04688194, 0.26776665, 0.28785470, -0.01351307, 0.22993971, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 2.0300, 65, -0.41222188, -0.12025011, -1.30113542, 14.39940453, -44.00659943, -178.50956726, -17.44897842, 18.55839920, -37.16598892, 14.95782566, -1.40566206, -33.35674667, 0.95016843, -0.12118560, 0.04900372, 0.28300646, 0.38786739, -0.13677475, 0.33503795, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 2.0400, 66, -0.47814658, -0.03556197, -1.36672223, -2.58536983, -67.40518951, -162.98565674, -17.44897842, 18.55839920, -37.16598892, 14.97758007, -1.63587308, -35.10576630, 0.94577140, -0.11998263, 0.05279677, 0.29720908, 0.45140386, -0.22289613, 0.40107083, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 2.0500, 67, -0.48170972, 0.06553747, -1.35829723, -21.21208191, -75.82773590, -149.90089417, -18.70053101, 17.28797340, -37.01738358, 14.81696701, -1.98327160, -36.74994659, 0.94165403, -0.11693972, 0.05692793, 0.31043833, 0.44938949, -0.32238135, 0.39238679, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 2.0600, 68, -0.48157457, 0.09650091, -1.33056045, -35.10855484, -67.41648102, -143.01844788, -19.80655479, 15.98867512, -36.74988937, 14.52343082, -2.27347684, -38.30512619, 0.93770975, -0.11292520, 0.06005241, 0.32302016, 0.44365302, -0.34906706, 0.36372620, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 2.0700, 69, -0.51736522, 0.10405604, -1.30294204, -39.38270950, -52.15213394, -139.97299194, -20.56330681, 16.50839424, -36.21491241, 14.19045925, -2.43211508, -39.79151917, 0.93379462, -0.10895328, 0.06182828, 0.33516285, 0.47578222, -0.35109773, 0.33483142, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 2.0800, 70, -0.60923111, 0.11887960, -1.29829943, -37.31424713, -41.32931137, -139.17768860, -21.58201218, 15.12247372, -35.50160599, 13.87945747, -2.49614048, -41.24307632, 0.92977691, -0.10544172, 0.06277999, 0.34706712, 0.56602395, -0.36045408, 0.32888076, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 2.0900, 71, -0.73656791, 0.15961528, -1.33114541, -34.17730713, -39.02785492, -137.57296753, -22.45518875, 15.44008160, -35.65021133, 13.60028839, -2.54891682, -42.67325592, 0.92563564, -0.10222782, 0.06364257, 0.35874462, 0.69248396, -0.39631593, 0.36056429, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 2.1000, 72, -0.88105458, 0.18906787, -1.39993238, -39.41153336, -43.96530914, -130.98306274, -22.45518875, 15.44008160, -35.65021133, 13.26851368, -2.67236280, -44.05055618, 0.92157102, -0.09838398, 0.06478620, 0.36990562, 0.83538222, -0.42055774, 0.42816925, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 2.1100, 73, -1.01555347, 0.19101781, -1.44931901, -47.01955795, -49.94767380, -111.52774048, -23.03730583, 16.45064545, -34.90719223, 12.85640526, -2.90684319, -45.25101089, 0.91803324, -0.09361196, 0.06632210, 0.37954330, 0.96651435, -0.41602877, 0.47620061, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 2.1200, 74, -1.05587530, 0.20968004, -1.47406685, -60.16693878, -55.17149734, -85.39688873, -24.14332962, 16.36402702, -35.20439529, 12.30577564, -3.25923467, -46.20578384, 0.91532928, -0.08745170, 0.06804631, 0.38716161, 1.00143099, -0.42615640, 0.49930382, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 2.1300, 75, -1.04729056, 0.20934850, -1.42991543, -69.19566345, -55.16541290, -65.89662170, -24.57991600, 16.59501266, -35.14495850, 11.65949726, -3.66208267, -46.96610260, 0.91326183, -0.08044637, 0.06960815, 0.39323762, 0.98605764, -0.41529292, 0.45327660, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 2.1400, 76, -1.01906037, 0.20235784, -1.37207747, -71.75850677, -48.35735321, -49.41635895, -24.95829391, 16.76825333, -33.95611572, 10.98072052, -4.03940296, -47.54664612, 0.91174251, -0.07336331, 0.07065047, 0.39793456, 0.95102948, -0.39676154, 0.39352509, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 2.1500, 77, -0.97930145, 0.24164018, -1.30988419, -71.78452301, -40.47803497, -38.56283951, -25.56951714, 16.76825333, -33.83723068, 10.29603863, -4.36633158, -48.00138855, 0.91058546, -0.06647938, 0.07113078, 0.40169016, 0.90520185, -0.42426544, 0.32950467, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 2.1600, 78, -0.93086076, 0.27845624, -1.24214125, -71.32662201, -31.95091820, -33.67704391, -25.56951714, 17.31684685, -33.83723068, 9.61294556, -4.62323856, -48.38926697, 0.90959632, -0.05989550, 0.07097449, 0.40498114, 0.85186636, -0.44934356, 0.26002878, 0.00000000, 0.00000000, 0.00000000, 0.00000000
